Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2749.551371,2847.087948,3453.267277,4156.44982,4405.334182,4375.778893,5274.605822,5738.424735,6729.412868
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,445.3200695,453.9707145,491.8668487,500.4571855,499.8188376,450.7716152,490.2062386,497.2425148,506.1593687
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,9644.90655,9947.807447,10509.62881,11423.28384,11740.2724,7393.888654,10176.14388,11786.00915,12530.36024
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,7228.308895,7156.796135,7340.268739,7732.442966,7590.754518,6650.853688,7801.403934,8986.098959,8499.843064
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,10021.23861,9097.923977,9649.278168,10084.79376,10369.55536,8841.27075,10314.05067,11385.40708,13790.02434
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3764.344262,4229.809889,4592.834576,4858.120791,5292.339855,5661.967873,6258.611937,6322.828555,6678.342391
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,4565.927446,4566.492851,4939.463083,5202.510343,5267.927627,5049.558237,5906.22675,6137.817076,6254.08765
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,5262.686719,5598.486226,5955.297386,6713.989254,6718.858266,6659.596511,7620.80297,7606.237525,8624.293609
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,704.8216464,730.8549382,775.5364921,835.0867106,820.1973908,804.3439567,862.4674001,813.9650341,869.2702343
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,25481.89776,26409.62859,30259.39526,33332.19056,32412.26978,31796.82134,38027.38017,36142.20585,40395.76921
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1166.733055,1229.197135,1272.822418,1298.213103,1425.989542,1490.216835,1242.721344,1158.05005,1233.196662
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,3803.871106,3830.713009,3768.75975,3682.710255,3594.108764,3175.617067,3653.70377,4030.08693,3797.10418
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,6517.192675,7033.439624,7803.358245,8850.374925,8909.653876,7677.371321,9465.96153,10093.4387,12221.47755
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,3838.92127,3619.900264,3645.967087,4107.642885,4347.546103,4001.251931,4517.61578,4993.514875,5838.631081
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,17665.10075,24225.47417,31225.605,26509.36284,24496.66521,18220.83824,19455.50139,23785.75459,7820.232404
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,610.5637747,441.4897348,470.9385631,517.5072603,519.0925509,462.4338765,509.9078295,578.2516638,622.9856193
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1554.948979,1565.765757,1615.004013,1722.935289,1767.072711,1795.764596,1947.789184,1960.352401,2120.823204
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,9507.871337,9965.725311,10841.68478,11643.4606,11403.25279,9011.042884,9068.973002,10239.79705,11613.04416
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,539.6053632,450.5061055,495.7696834,533.2031737,580.8898161,602.5074782,617.4475208,604.2697512,602.3436198
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,9648.679794,9476.534098,9862.548066,10901.802,10920.19176,9957.526267,10903.11164,11748.09193,11379.0861
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,55702.08946,56618.04796,58796.51685,61512.7212,63634.7861,62271.19692,69382.17285,75686.48983,79640.42962
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4774.106509,4395.687762,5143.960723,5308.608134,4731.921032,3878.58983,4412.835569,4349.045322,4168.285211
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,30858.72371,30782.85444,32354.71028,34902.89688,33411.33588,33270.3306,35311.55436,33516.36309,7820.232404
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,485.6625742,502.7064754,521.80413,578.5680357,561.6913043,579.5124958,608.7224396,609.7451476,642.9379179
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2585.733607,2070.412734,1876.340271,2057.879446,2265.155209,2019.657063,2017.274865,2139.374785,1596.636961
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2074.454465,2131.688285,2182.618751,2035.167501,1958.621329,1931.615158,2128.609806,2325.167379,2612.870662
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,45793.81354,46808.52915,49513.68173,53955.077,53554.90075,53467.92774,60141.98809,59123.31856,64572.00596
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,93072.89251,108798.4512,87925.09442
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,875.5436355,877.2564547,1034.283749,1179.198432,1203.142947,1154.215176,1252.750767,1385.910663,1377.626036
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,7703.431499,8724.307003,9613.412091,11408.69476,10776.82846,10695.69933,14989.66475,13287.27119,12982.76121
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,38639.35019,40070.89566,42913.18696,43228.69765,42747.20993,41785.69229,49624.18167,48216.50958,48280.81142
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,35784.87052,36253.80028,37639.27819,39573.04475,39764.82161,38686.3274,43133.78607,44026.85925,46724.01571
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,18808.30779,17110.18975,17820.06618,19901.76156,19180.18642,16784.86306,19403.46002,23665.63947,21549.83687
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,11735.68808,12174.15742,13345.55449,14455.77575,14425.24701,13071.22362,15120.10408,16066.27297,16728.26757
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1380.470208,1424.691612,1519.234595,1569.338146,1390.41691,1278.397352,1455.319224,1538.322813,1365.277432
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,14082.65485,14832.36116,15694.62975,16151.32735,16477.90663,13290.56083,15509.80691,17332.43607,18686.4051
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524,6826.972007,7363.272069,7906.585029
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102,3484.385939,3548.069306,3804.87258
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,15690.75865,16762.57234,16034.13429,16197.72545,15841.19353,14556.58969,13257.20667,14392.19903,15899.42249
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2484.59634,2316.394798,2477.76531,2566.368337,2575.772743,2429.611346,2607.578619,3101.710632,2957.682625
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,12637.52203,12464.01105,13913.34029,15658.21203,15874.52205,15987.57537,18635.51049,18891.21212,22056.66617
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1501.738126,1300.835301,1320.997878,1432.129792,1469.632918,1313.17036,1404.303658,1567.280393,1453.262268
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,29763.4883,30627.1634,31108.75275,31615.06679,32916.8668,31427.42911,32619.25042,35268.0791,36779.05949
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,6154.495935,5968.538696,6446.312069,6865.5731075,6804.149231,6247.5969245,7054.6358055,7606.237525,7820.232404
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,19215.7813,19980.28089,21442.38428,23541.14011,23343.3629,22299.40441,24711.45101,24620.51956,27331.20949
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,5879.337923,5775.159634,6152.267115,6258.449916,5821.181995,5365.472207,5976.931798,6205.625954,6276.351139
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3799.95527,3372.349744
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3710.012348,3844.355132,4097.000933,4245.787184,4170.321181,3666.598981,3638.301407,3892.778333,4146.436206
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,40778.34095,41527.36633,43153.61624,45562.86779,45916.41227,44858.11046,49980.40433,51063.61975,54041.53969
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,19166.95948,19690.07757,20826.93125,21925.61604,21582.5892,20746.27204,21982.90389,20738.65,7820.232404
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,68985.2947,61253.63755,63279.85569,71039.84906,66841.30135,51683.50544,71751.88312,88701.46335,80195.87465
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8977.017482,9404.540059,10727.9822,12502.26241,12992.03261,13082.30066,14986.78549,15557.88262,18404.27309
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,9277.713867,8663.158203,10658.91309,11211.8877,11447.70117,10108.32715,12521.52246,15445.24219,13817.0459
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,733.998585,729.5191542,758.301003,771.773522,810.0514202,778.7015386,828.8330328,975.4693159,1010.268929
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1528.46686,1663.620307,1874.949191,1907.381781,1952.013401,1843.195274,2131.302296,2239.516302,2303.30291
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,22453.57155,21515.66001,23081.20453,28036.02647,27892.84215,23271.40376,28396.08642,34454.19577,32093.9623
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1292.379639,1033.215942,966.5056763,731.0274658,709.9752808,577.7952271,712.1220093,1046.240845,2183.441406
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1218.006136,1266.439572,1356.805184,1452.556126,1431.181289,1461.087204,1598.10677,1564.745221,1706.44218
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,55645.60686,56899.91818,61162.09739,66840.63734,66081.71992,61466.80368,79601.41296,88428.70242,84734.25592
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2045.478895,2082.62989,2143.574652,2278.206339,2223.665026,2063.331015,1996.869768,2005.413993,2041.636491
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,945.1481685,838.6316153,788.4868673,845.9145405,843.7125173,845.3138363,885.1842707,860.130884,757.858336
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,3790.340891,3901.34015,4020.126714,4183.54621,4320.116715,3997.192796,4642.607431,5093.518339,5391.069262
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,43146.82404,44359.47977,45192.02798,47950.68806,46627.01224,44426.64634,54168.98283,54264.5705,7820.232404
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,445.5830786,460.928492,510.939953,509.5258024,539.8939316,518.1847785,549.1147435,573.1280925,597.4588546
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5820.321558,5982.370301,6548.036538,7559.861657,7755.632986,8098.709557,9680.527981,10022.96885,12281.50585
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.664043,1445.514085,1535.068876,1604.663747,1610.17142,1472.996712,1612.770038,1686.891375,1621.261481
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1080.147186,5968.538696,6446.312069,6865.5731075,6804.149231,6247.5969245,7054.6358055,7606.237525,7820.232404
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1628.912857,1446.87391,1536.482685,1606.131358,1611.673635,1474.055311,1613.87686,1688.401084,1622.807051
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,10690.61751,10942.71225,11875.62876,12723.98127,12739.83887,11381.5579,13092.49757,14371.49359,15086.09155
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,1298.109466,1434.870181,1555.794778,1825.599718,1935.293182,2167.220018,2362.588272,2389.737298,2940.933529
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217,5029.848385,6084.438767,5494.074094
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16442.07609,16636.07691,17645.52987,19573.3717,19406.05897,19735.48583,22138.19498,21342.76667,24491.37719
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,20697.27485,21447.83778,23303.07771,25888.04811,25814.16872,25392.06511,29187.36938,28373.83823,32610.11092
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659,61174.96802,55296.93715,55516.83648
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3393.533678,3223.920041,3831.425953,3986.105572,3894.329516,3442.321653,3926.486874,3852.085733,3610.608797
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,37839.62838,37308.61478,34701.30585,31708.31101,34861.46953,30150.89984,32548.43669,36476.63008,38077.54449
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541,14982.91115,17167.19098,17879.23965
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898,663.6142457,1051.671496,7820.232404
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,25736.10163,26946.41785,25779.61224,27160.15796,27273.4377,17452.6578,23114.79021,26802.06738,30348.81144
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,747.5884485,668.0786361,640.1170485,695.6423937,678.1420357,622.0955434,660.7471926,671.7201476,680.6398779
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6556.498726,6649.86736,7213.360718,8014.497663,8245.101611,8338.13776,9905.154404,10012.44947,10011.99413
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,8001.112292,7649.906658,8555.476386,8884.712914,9027.507095,8443.061591,10010.77441,11351.00797,11977.33988
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,751.0524051,772.5817871,792.7654872,851.1308069,826.2606541,853.5782203,939.6133738,898.7581544,985.6975126
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7058.0695,6909.359975,7182.025258
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155,896.7480534,1052.179495,1160.81187
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,5759.497904,5686.98041,5828.481662,6125.051697,6648.034896,6592.60146,7051.202111,8156.35212,8232.65226
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,8617.552912,8302.174342,9165.48672,8877.722992,8654.862095,7240.560061,8382.654516,9483.706406,10553.71099
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1319.592974,1335.543901,1266.17768,1219.465986,1562.364589,1630.869354,2684.827044,2343.245247,1502.519638
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,3809.846682,3834.136582,3770.440415,3684.084605,3593.386667,3174.944151,3653.411588,4032.804004,3802.179725
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,4123.90324,3987.986262,4365.929328,4638.897743,4676.847903,4700.449328,4912.579506,4933.074791,7820.232404
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1528.46686,1663.620307,1874.949191,1907.381781,1952.013401,1843.195274,2131.302296,2239.516302,2303.30291
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1628.912857,1446.87391,1536.482685,1606.131358,1611.673635,1474.055311,1613.87686,1688.401084,1622.807051
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,20024.75466,17521.80075,17720.49724,18076.35656,17431.02693,15224.50835,17912.51062,22004.19979,20016.1503
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4014.947737,3847.803544,3619.032473,3628.103665,3528.872133,3548.653637,3885.281665,3678.400234,3977.695166
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,11049.99511,10970.04589,10695.5502,9568.835063,9215.440499,8638.739038,9743.212778,10674.50416,13105.65857
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3357.834177,3808.69755,4165.663387,4466.120349,5115.13076,4976.112541,5905.081981,5911.327271,6344.775019
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,939.1273193,953.0107422,986.6740112,1023.106262,1063.32251,1117.415283,1159.856567,1207.853027,1224.489624
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,862.9346104,752.6965717,765.2183323,792.1657002,822.0570582,845.7664639,882.7917175,963.0673141,1002.309139
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2094.473877,2158.461182,2604.287598,3059.051758,3619.861572,3709.769287,4775.945801,4199.670898,5069.703125
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,7359.58787,7329.376311,7976.997206,8473.681989,8551.440962,8228.643366,9770.290697,10156.70472,10451.34455
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,17125.90168,17009.75869,19184.66267,19249.94015,18315.73529,15789.68574,17888.21151,20691.9739,22797.81117
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,57040.20821,58206.61419,60322.26142,63201.04585,65604.68152,64411.37318,71318.30736,78035.17536,82769.41221
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2803.19018,2753.379514,2190.604116,1813.085308,2041.384807,1978.280519,2258.519641,2578.666894,2849.514611
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,7353.735561,7656.900429,7988.04445,8428.126772,8743.332021,8395.099889,8481.305374,9471.146273,10520.44415
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,6154.495935,5968.538696,6446.312069,6865.5731075,6804.149231,6247.5969245,7054.6358055,7606.237525,7820.232404
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,6154.495935,5968.538696,6446.312069,6865.5731075,6804.149231,6247.5969245,7054.6358055,7606.237525,7820.232404
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39787.37417,42571.07774,44320.90919,7820.232404
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2577.568853,2735.060438,2956.109921,3222.310031,3440.900254,3534.039535,3704.193559,4116.385761,4282.088517
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2746.591719,2869.999691,3159.927161,3206.689308,3207.446505,3042.987116,3107.203129,3265.396451,3515.236336
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,10142.14348,10188.26006,10731.65547,11288.88426,11334.84309,10916.68767,12352.73608,12737.31503,13169.59823
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,4084.360838,4147.070977,4307.59382,4231.814095,4351.942349,4099.660091,3947.645179,3869.466395,4330.178405
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3520.628507,3759.449591,4009.317993,4384.186241,4415.997161,4310.888247,5270.426702,5290.947472,5960.158205
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1362.173794,975.3594067,811.1659639,633.887206,623.3761649,559.5646728,522.1735127,615.7020793,477.4090287
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6112.273825,5651.205852,6618.335083,6914.178032,6533.71121,5580.603831,6843.399419,6523.410978,6022.542542
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1295.877887,1239.085279,1483.465773,1463.899979,1258.986198,951.6443167,1127.160779,1447.123101,1330.727806
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1386.422847,1407.415364,3448.082537,2271.853335,1684.027904,1730.413489,1724.387731,2040.552459,2156.034004
